;;;;;;Shot;BP;BP3rd;BPBox;Goal;Cross;PassBox;Pass3rd;Corner;TackWon;Danger;OutpOpp;Shot_diff;BP_diff;BP3rd_diff;BPBox_diff;Goal_diff;Cross_diff;PassBox_diff;Pass3rd_diff;Corner_diff;TackWon_diff;Danger_diff;OutpOpp_diff;EntrBox;Entr3rd;EntrBox_diff;Entr3rd_diff
1;Team_1;Team_2;145303;145427;703;0;0;0;0;0;0;0;0;0;0;0;0;0;-99;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;145428;145552;704;0;0;0;0;0;0;0;0;0;0;0;0;0;-84;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;145553;145677;705;0;0;0;0;0;0;0;0;0;0;0;0;0;-72;-32;0;0;0;0;0;0;0;-2,14264468;0;0;0;-1;0
1;Team_1;Team_2;145678;145802;706;0;0;0;0;0;0;0;0;0;0;0;0;0;-97;-8;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;145803;145927;707;0;0;0;0;0;0;0;0;0;0;0;0;0;-108;-108;0;0;0;0;-1;0;0;0;-1;0;0;0;0
1;Team_1;Team_2;145928;146052;708;0;0;0;0;0;0;0;0;0;0;0;0;0;-86;-44;0;0;0;0;-2;0;0;0;0;0;0;0;0
1;Team_1;Team_2;146053;146177;709;0;0;0;0;0;0;0;0;0;0;0;0;0;-98;-53;0;0;0;0;-1;0;0;0;-4;0;0;0;0
1;Team_1;Team_2;146178;146302;710;0;0;0;0;0;0;0;0;0;0;0;0;0;-76;-76;-2;0;0;0;-4;0;0;0;-4;0;0;0;-1
1;Team_1;Team_2;146303;146427;711;0;0;0;0;0;0;0;0;0;0;0;0;0;-52;-52;-40;0;0;-1;-3;0;0;0;-2;0;0;0;0
1;Team_1;Team_2;146428;147578;712;0;4;0;0;0;0;0;0;0;0;0;0;-1;-27;-31;-31;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;147579;147782;713;0;26;0;0;0;0;0;0;0;0;0;0;0;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;147783;147907;714;0;0;0;0;0;0;0;0;0;0;0;0;0;-91;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;147908;148032;715;0;0;0;0;0;0;0;0;0;0;0;0;0;-78;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;148033;148157;716;0;0;0;0;0;0;0;0;0;0;0;0;0;-70;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;148158;148282;717;0;0;0;0;0;0;0;0;0;0;0;0;0;-114;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;148283;148407;718;0;4;0;0;0;0;0;0;0;0;0;0;0;-13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;148408;148532;719;0;0;0;0;0;0;0;0;0;0;0;0;0;-89;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;148533;148657;720;0;0;0;0;0;0;0;0;0;0;0;0;0;-101;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;148658;149148;721;0;56;0;0;0;0;0;0;0;1;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;149149;149273;722;0;57;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;149274;149398;723;0;63;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;149399;149523;724;0;0;0;0;0;0;0;0;0;0;0;0;0;-81;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;149524;149648;725;0;0;0;0;0;0;0;0;0;0;0;0;0;-71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;149649;149773;726;0;81;0;0;0;0;0;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;149774;149898;727;0;18;0;0;0;0;0;0;0;0;0;0;0;-24;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;149899;150498;728;0;77;0;0;0;0;0;0;0;2;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;150499;150975;729;1;5;5;5;0;0;0;0;0;1;1,672354848;0;1;-5;5;5;0;0;0;0;0;0;1,672354848;0;1;1;1;1
1;Team_1;Team_2;150976;151100;730;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;151101;151225;731;0;33;0;0;0;0;0;0;0;0;0;0;0;22;-11;0;0;0;0;0;0;0;-0,69911264;0;0;0;-1;0
1;Team_1;Team_2;151226;151350;732;0;0;0;0;0;0;0;0;0;0;0;0;0;-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;151351;151475;733;0;29;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;151476;151600;734;0;82;0;0;0;0;0;0;0;0;0;0;0;51;-4;0;0;0;0;-1;0;0;0;-3;0;0;-1;0
1;Team_1;Team_2;151601;152205;735;0;0;0;0;0;0;0;0;0;0;0;0;-1;-77;-77;0;0;0;0;0;-1;0;-2,795271027;0;0;0;0;0
1;Team_1;Team_2;152206;152330;736;0;42;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;152331;153474;737;0;12;0;0;0;0;0;0;0;0;0;0;0;-23;-35;0;0;-1;0;0;0;0;-0,370550861;0;0;0;-1;0
1;Team_1;Team_2;153475;153599;738;0;1;0;0;0;0;0;0;0;0;0;0;0;-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;153600;153724;739;0;0;0;0;0;0;0;0;0;0;0;0;0;-24;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;153725;153929;740;0;46;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;153930;154054;741;0;0;0;0;0;0;0;0;0;0;0;0;0;-101;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;154055;154179;742;0;0;0;0;0;0;0;0;0;0;0;0;0;-55;-3;-3;0;0;0;0;0;0;-0,98803515;-8;0;0;-1;-1
1;Team_1;Team_2;154180;154304;743;0;94;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;154305;154429;744;0;125;0;0;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;154430;154554;745;0;45;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;154555;154679;746;0;79;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;154680;154905;747;0;10;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;154906;155030;748;0;0;0;0;0;0;0;0;0;0;0;0;0;-93;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;155031;155155;749;0;0;0;0;0;0;0;0;0;0;0;0;0;-92;0;0;0;0;0;0;0;0;0;-7;0;0;0;0
1;Team_1;Team_2;155156;155280;750;0;0;0;0;0;0;0;0;0;0;0;0;0;-45;-45;0;0;0;0;-1;0;0;0;0;0;0;-1;0
1;Team_1;Team_2;155281;155405;751;0;0;0;0;0;0;0;0;0;0;0;0;0;-53;-53;0;0;0;0;-1;0;0;0;0;0;0;0;0
1;Team_1;Team_2;155406;155530;752;0;0;0;0;0;0;0;0;0;0;0;0;0;-104;-104;0;0;0;0;-2;0;0;0;-3;0;0;0;0
1;Team_1;Team_2;155531;155655;753;0;20;0;0;0;0;0;0;0;1;0;0;0;-25;-45;0;0;0;0;-1;0;0;0;0;0;0;0;0
1;Team_1;Team_2;155656;155780;754;0;42;0;0;0;0;0;0;0;0;0;0;0;-23;-65;-65;0;0;0;0;0;0;0;0;0;0;0;-1
1;Team_1;Team_2;155781;155905;755;0;15;0;0;0;0;0;0;0;1;0;0;0;-33;-48;-42;0;0;-1;-2;0;0;0;-1;0;0;0;0
1;Team_1;Team_2;155906;158272;756;0;3;0;0;0;0;0;0;0;0;0;0;-1;-79;-82;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;158273;158397;757;0;4;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;158398;159349;758;0;51;0;0;0;0;0;0;0;1;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;159350;159474;759;0;0;0;0;0;0;0;0;0;0;0;0;0;-89;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;159475;159599;760;0;42;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;159600;159724;761;0;95;0;0;0;0;0;0;0;1;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;159725;159849;762;0;86;0;0;0;0;0;0;0;1;0;1;0;86;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;Team_1;Team_2;159850;160738;763;0;95;88;31;0;0;0;1;1;0;6,363825967;0;0;95;88;31;0;0;0;1;1;0;6,363825967;0;1;1;1;1
1;Team_1;Team_2;160739;160863;764;0;58;58;0;0;0;0;1;0;1;0;0;0;-6;58;0;0;0;0;1;0;0;0;0;0;0;0;0
1;Team_1;Team_2;160864;160988;765;0;81;81;12;0;0;0;0;0;0;0;0;0;37;81;12;0;0;0;0;0;0;0;0;1;0;0;1
1;Team_1;Team_2;160989;161113;766;0;23;23;23;0;0;0;0;0;0;8,156377725;0;0;-20;23;23;0;0;0;0;0;0;8,156377725;0;0;0;0;0
1;Team_1;Team_2;161114;161238;767;0;24;0;0;0;0;0;0;0;1;0;0;0;-50;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;161239;162106;768;0;34;0;0;0;0;0;0;0;0;0;0;0;-11;-42;-42;0;0;0;0;0;0;-5,261194535;-5;0;0;-1;-1
1;Team_1;Team_2;162107;162231;769;0;14;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;162232;162356;770;0;51;0;0;0;0;0;0;0;1;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;162357;162481;771;0;107;23;0;0;0;0;1;0;0;0;2;0;107;23;0;0;0;0;1;0;0;0;2;0;1;1;0
1;Team_1;Team_2;162482;162606;772;0;26;26;26;0;0;1;1;0;0;10;1;0;19;26;26;0;0;1;1;0;0;10;1;1;0;0;1
1;Team_1;Team_2;162607;162731;773;0;50;50;0;0;0;0;0;0;0;0;0;0;49;50;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;162732;162856;774;0;76;76;0;0;0;0;0;0;0;0;0;0;34;76;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;162857;162981;775;0;125;125;0;0;0;0;0;0;2;0;0;0;125;125;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_1;Team_2;162982;164201;776;0;52;52;0;0;0;0;1;0;1;0,470863195;0;0;52;52;0;0;0;0;1;0;0;0,470863195;0;0;0;0;0
1;Team_2;Team_1;0;126;1;0;0;0;0;0;0;0;0;0;0;0;0;0;-87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;127;251;2;0;0;0;0;0;0;0;0;0;0;0;0;0;-45;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;252;376;3;0;0;0;0;0;0;0;0;0;0;0;0;0;-87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;377;501;4;0;0;0;0;0;0;0;0;0;0;0;0;0;-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;502;626;5;0;0;0;0;0;0;0;0;0;0;0;0;0;-65;-17;0;0;0;0;0;0;0;0;-4;0;0;-1;0
1;Team_2;Team_1;627;751;6;0;0;0;0;0;0;0;0;0;0;0;0;0;-56;-56;0;0;0;0;-2;0;0;-0,960585663;-4;0;0;0;0
1;Team_2;Team_1;752;1368;7;0;8;0;0;0;0;0;0;0;0;0;0;0;-57;-65;0;0;0;0;-1;0;0;-0,677145305;-1;0;0;0;0
1;Team_2;Team_1;1369;1583;8;0;95;0;0;0;0;0;0;0;1;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;1584;1708;9;0;39;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;1709;1833;10;0;0;0;0;0;0;0;0;0;1;0;0;0;-61;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;1834;1958;11;0;0;0;0;0;0;0;0;0;0;0;0;0;-22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;1959;2083;12;0;0;0;0;0;0;0;0;0;0;0;0;0;-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;2084;2208;13;0;0;0;0;0;0;0;0;0;0;0;0;0;-71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;2209;2333;14;0;0;0;0;0;0;0;0;0;0;0;0;0;-71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;2334;2458;15;0;0;0;0;0;0;0;0;0;0;0;0;0;-103;-99;0;0;0;0;0;0;0;0;-4;0;0;-1;0
1;Team_2;Team_1;2459;2583;16;0;89;0;0;0;0;0;0;0;0;0;0;0;88;-1;0;0;-1;0;0;0;0;-0,72025109;0;0;0;0;0
1;Team_2;Team_1;2584;2708;17;0;125;0;0;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;2709;2833;18;0;125;0;0;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;2834;2958;19;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;2959;3357;20;0;47;4;0;0;0;0;1;0;0;0,436140112;0;0;33;4;0;0;0;0;1;0;0;0,436140112;0;0;1;1;0
1;Team_2;Team_1;3358;3482;21;0;70;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;3483;3607;22;0;20;13;6;0;0;0;0;0;0;0,830751945;7;0;-13;13;6;0;0;0;0;0;0;0,830751945;7;1;1;1;1
1;Team_2;Team_1;3608;3732;23;0;0;0;0;0;0;0;0;0;1;0;0;0;-62;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;3733;3857;24;0;68;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;3858;3982;25;0;55;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;3983;4107;26;0;65;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;4108;4232;27;0;89;4;0;0;0;0;0;0;0;0;2;0;89;4;0;0;0;0;0;0;0;0;2;0;1;1;0
1;Team_2;Team_1;4233;4357;28;0;69;69;0;0;0;0;2;0;0;10;0;0;60;69;0;0;0;0;2;0;0;10;0;0;0;0;0
1;Team_2;Team_1;4358;4482;29;0;80;80;0;0;0;0;2;0;0;0;10;0;79;80;0;0;0;0;2;0;0;0;10;0;0;0;0
1;Team_2;Team_1;4483;4607;30;0;19;19;2;0;1;0;0;0;0;0;0;0;19;19;2;0;1;0;0;0;0;0;0;1;0;0;1
1;Team_2;Team_1;4608;5273;31;0;0;0;0;0;0;0;0;0;0;0;0;0;-44;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;5274;5398;32;0;43;21;0;0;0;0;0;0;0;0,367659782;0;0;-32;21;0;0;0;0;0;0;0;0,367659782;0;0;1;1;0
1;Team_2;Team_1;5399;5642;33;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;5643;5767;34;0;70;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;5768;5892;35;0;75;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;5893;6017;36;0;79;0;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;6018;6142;37;0;87;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;6143;6267;38;0;83;0;0;0;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;6268;6392;39;0;59;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;6393;6517;40;0;96;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;6518;6642;41;0;68;29;0;0;0;0;0;0;0;0,308992843;2;0;68;29;0;0;0;0;0;0;0;0,308992843;2;0;1;1;0
1;Team_2;Team_1;6643;7270;42;0;0;0;0;0;0;0;0;0;0;0;0;0;-40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;7271;7395;43;0;0;0;0;0;0;0;0;0;0;0;0;0;-45;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;7396;7520;44;0;43;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;7521;7645;45;0;5;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;7646;7770;46;0;77;0;0;0;0;0;0;0;1;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;7771;7895;47;0;81;0;0;0;0;0;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;7896;8020;48;0;107;0;0;0;0;0;0;0;0;0;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;8021;8145;49;0;52;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;8146;8270;50;0;7;0;0;0;0;0;0;0;0;0;0;0;-65;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;8271;8395;51;0;0;0;0;0;0;0;0;0;0;0;0;0;-96;-36;0;0;0;0;0;0;0;0;0;0;0;-1;0
1;Team_2;Team_1;8396;8520;52;0;0;0;0;0;0;0;0;0;0;0;0;0;-89;-64;0;0;0;0;0;0;0;0;-3;0;0;0;0
1;Team_2;Team_1;8521;8645;53;0;23;0;0;0;0;0;0;0;0;0;0;0;-17;-34;0;0;-1;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;8646;8770;54;0;0;0;0;0;0;0;0;0;0;0;0;0;-110;-86;0;0;0;0;0;0;0;0;-1;0;0;0;0
1;Team_2;Team_1;8771;8895;55;0;0;0;0;0;0;0;0;0;0;0;0;0;-107;-107;-22;0;0;0;-1;0;0;0;-1;0;0;0;-1
1;Team_2;Team_1;8896;9020;56;0;7;0;0;0;0;0;0;0;0;0;0;-1;-53;-60;-60;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;9021;9145;57;0;124;0;0;0;0;0;0;0;0;0;0;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;9146;9270;58;0;125;0;0;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;9271;9395;59;0;90;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;9396;9520;60;0;5;0;0;0;0;0;0;0;0;0;2;0;-1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
1;Team_2;Team_1;9521;9645;61;0;72;12;0;0;0;0;1;0;0;0,651719751;2;0;72;12;0;0;0;0;1;0;0;0,651719751;2;0;1;1;0
1;Team_2;Team_1;9646;10040;62;0;56;40;0;0;0;0;1;0;0;0,420927021;0;0;56;40;0;0;0;0;1;0;0;0,420927021;0;0;0;0;0
1;Team_2;Team_1;10041;10165;63;0;87;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;10166;10591;64;0;0;0;0;0;0;0;0;0;1;0;0;0;-47;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;10592;10858;65;0;17;0;0;0;0;0;0;0;0;0;0;0;-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;10859;10983;66;0;17;0;0;0;0;0;0;0;0;0;0;0;-49;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;10984;11108;67;0;0;0;0;0;0;0;0;0;0;0;0;0;-106;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;11109;11233;68;0;0;0;0;0;0;0;0;0;0;0;0;0;-75;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;11234;11358;69;0;0;0;0;0;0;0;0;0;0;0;0;0;-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;11359;11483;70;0;0;0;0;0;0;0;0;0;0;0;0;0;-58;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;11484;11608;71;0;0;0;0;0;0;0;0;0;0;0;0;0;-66;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;11609;11733;72;0;0;0;0;0;0;0;0;0;0;0;0;0;-68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;11734;11858;73;0;0;0;0;0;0;0;0;0;0;0;0;0;-70;0;0;0;0;0;0;0;0;0;-4;0;0;0;0
1;Team_2;Team_1;11859;11983;74;0;0;0;0;0;0;0;0;0;0;0;0;0;-73;-73;0;0;0;0;-2;0;0;0;-4;0;0;-1;0
1;Team_2;Team_1;11984;12108;75;0;109;0;0;0;0;0;0;0;0;0;0;-1;106;-3;-3;0;0;0;0;0;0;-7,110116659;0;0;0;0;-1
1;Team_2;Team_1;12109;12233;76;0;125;0;0;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;12234;12358;77;0;115;0;0;0;0;0;0;0;0;0;8;0;115;0;0;0;0;0;0;0;0;0;8;0;0;0;0
1;Team_2;Team_1;12359;12483;78;0;12;12;0;0;0;0;0;0;0;0,644166999;0;0;12;12;0;0;0;0;0;0;0;0,644166999;0;0;1;1;0
1;Team_2;Team_1;12484;12608;79;0;0;0;0;0;0;0;0;0;0;0;0;0;-77;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;12609;12733;80;0;13;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;12734;12858;81;0;0;0;0;0;0;0;0;0;0;0;0;0;-80;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;12859;12983;82;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;12984;13108;83;0;0;0;0;0;0;0;0;0;0;0;0;0;-81;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;13109;13233;84;0;0;0;0;0;0;0;0;0;0;0;0;0;-76;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;13234;13358;85;0;0;0;0;0;0;0;0;0;0;0;0;0;-98;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;13359;13483;86;0;0;0;0;0;0;0;0;0;0;0;0;0;-74;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;13484;13608;87;0;1;0;0;0;0;0;0;0;0;0;0;0;-64;-37;0;0;0;0;-1;0;0;-0,499728772;-3;0;0;-1;0
1;Team_2;Team_1;13609;13733;88;0;61;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;13734;13858;89;0;29;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;13859;13983;90;0;0;0;0;0;0;0;0;0;0;0;0;0;-112;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;13984;14108;91;0;0;0;0;0;0;0;0;0;0;0;0;0;-116;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;14109;14233;92;0;0;0;0;0;0;0;0;0;0;0;0;0;-76;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;14234;14358;93;0;0;0;0;0;0;0;0;0;0;0;0;0;-67;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;14359;14483;94;0;0;0;0;0;0;0;0;0;0;0;0;0;-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;14484;14608;95;0;0;0;0;0;0;0;0;0;0;0;0;0;-61;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;14609;14733;96;0;0;0;0;0;0;0;0;0;0;0;0;0;-74;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;14734;14858;97;0;0;0;0;0;0;0;0;0;0;0;0;0;-62;0;0;0;0;0;0;0;0;0;-6;0;0;0;0
1;Team_2;Team_1;14859;14983;98;0;0;0;0;0;0;0;0;0;0;0;0;0;-94;-61;0;0;0;0;-1;0;0;-0,616869763;0;0;0;-1;0
1;Team_2;Team_1;14984;15108;99;0;0;0;0;0;0;0;0;0;0;0;0;0;-66;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Team_2;Team_1;15109;15233;100;0;0;0;0;0;0;0;0;0;0;0;0;0;-95;-10;0;0;0;0;-1;0;0;0;-5;0;0;-1;0
1;Team_2;Team_1;15234;15358;101;0;0;0;0;0;0;0;0;0;0;0;0;0;-113;-79;0;0;0;0;-1;0;0;-3,748333649;0;0;0;0;0
1;Team_2;Team_1;15359;15483;102;0;0;0;0;0;0;0;0;0;0;0;0;0;-71;-71;0;0;-1;0;-1;0;0;0;-3;0;0;0;0
